id,measurement_id,anatomy_id,update_timestamp,tx,ty,tz,r0,r1,r2,r3,method,obsolete,git_hash,git_repo,source_int_calibration_id,distortion_calibration_id,operator,display_time,click_count,keypress_count
613,12,1,3/12/2025 15:11,-93.499,52.2477,400.143,0.77459,-0.107501,-0.43841,-0.443002,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,138,8,112
614,14,2,3/12/2025 15:30,-47.2452,84.3806,428.011,-0.512179,0.309648,0.221677,0.769837,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,707,27,703
615,14,1,3/12/2025 15:30,-87.8582,41.8896,401.84,0.77183,-0.0746771,-0.458049,-0.434618,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,707,27,703
616,15,2,3/12/2025 15:33,-43.3117,84.4858,429.549,-0.511518,0.318463,0.229298,0.76443,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,212,16,153
617,15,1,3/12/2025 15:33,-85.4853,41.216,408.63,0.771313,-0.0961043,-0.481287,-0.405219,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,212,16,153
618,16,2,3/12/2025 15:35,-37.6723,81.9445,431.416,-0.505984,0.325425,0.222831,0.767089,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,68,13,56
619,16,1,3/12/2025 15:35,-87.8583,41.8896,401.84,0.771829,-0.0746799,-0.458049,-0.434619,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,68,13,56
620,17,2,3/12/2025 15:39,-35.8745,80.7084,432,-0.504103,0.30912,0.209072,0.778854,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,266,29,219
621,17,1,3/12/2025 15:39,-79.6317,31.8122,408.232,0.781395,-0.0557004,-0.486265,-0.387125,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,266,29,219
622,18,2,3/12/2025 15:42,-65.6374,15.4668,427.186,0.719157,-0.196477,-0.266029,-0.611096,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,148,16,312
623,18,1,3/12/2025 15:42,-75.4373,31.9836,416.414,0.773449,-0.0855062,-0.516545,-0.357277,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,148,16,312
624,18,2,3/12/2025 15:42,-32.8666,77.394,436.909,-0.495071,0.316431,0.222861,0.777888,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,179,22,326
625,18,1,3/12/2025 15:42,-75.4373,31.9836,416.414,0.773449,-0.0855062,-0.516545,-0.357277,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,179,22,326
